Altitude (km),Total (kg/m3),Neutral Temp. (K),CO2 (kg/m3),N2 (kg/m3),Ar (kg/m3),O2 (kg/m3)
804.5,1.068e-10,879.3,1.0220759999999999e-10,2.1680399999999997e-12,2.2107599999999998e-12,2.1360000000000017e-13
805.5,1.061e-10,879.8,1.015377e-10,2.15383e-12,2.19627e-12,2.122000000000002e-13
806.5,1.054e-10,880.2,1.008678e-10,2.13962e-12,2.18178e-12,2.108000000000002e-13
807.5,1.047e-10,880.7,1.0019789999999999e-10,2.12541e-12,2.1672899999999997e-12,2.0940000000000017e-13
808.5,1.04e-10,881.1,9.9528e-11,2.1111999999999997e-12,2.1528e-12,2.080000000000002e-13
809.5,1.033e-10,881.5,9.88581e-11,2.09699e-12,2.13831e-12,2.0660000000000017e-13
810.5,1.026e-10,881.8,9.81882e-11,2.0827799999999997e-12,2.12382e-12,2.0520000000000018e-13
811.5,1.019e-10,882.2,9.75183e-11,2.06857e-12,2.1093300000000003e-12,2.038000000000002e-13
812.5,1.012e-10,882.5,9.684839999999999e-11,2.0543599999999997e-12,2.09484e-12,2.0240000000000018e-13
813.5,1.005e-10,882.8,9.61785e-11,2.04015e-12,2.08035e-12,2.0100000000000018e-13
814.5,9.985e-11,883.2,9.555645e-11,2.0269549999999996e-12,2.066895e-12,1.9970000000000017e-13
815.5,9.921e-11,883.4,9.494397e-11,2.0139629999999997e-12,2.053647e-12,1.9842000000000018e-13
816.5,9.858e-11,883.6,9.434106e-11,2.001174e-12,2.040606e-12,1.9716000000000017e-13
817.5,9.795e-11,883.9,9.373815e-11,1.9883849999999997e-12,2.027565e-12,1.9590000000000015e-13
818.5,9.732e-11,884.1,9.313524e-11,1.975596e-12,2.014524e-12,1.946400000000002e-13
819.5,9.67e-11,884.3,9.25419e-11,1.9630099999999997e-12,2.00169e-12,1.9340000000000017e-13
820.5,9.608e-11,884.5,9.194856e-11,1.950424e-12,1.988856e-12,1.921600000000002e-13
821.5,9.547e-11,884.6,9.136479e-11,1.938041e-12,1.9762289999999998e-12,1.9094000000000017e-13
822.5,9.486e-11,884.7,9.078101999999999e-11,1.9256579999999998e-12,1.9636019999999998e-12,1.8972000000000015e-13
823.5,9.426e-11,884.9,9.020682e-11,1.913478e-12,1.951182e-12,1.885200000000002e-13
824.5,9.365e-11,885.0,8.962304999999999e-11,1.9010949999999996e-12,1.9385549999999997e-12,1.8730000000000015e-13
825.5,9.307e-11,885.1,8.906798999999999e-11,1.8893209999999996e-12,1.926549e-12,1.8614000000000015e-13
826.5,9.248e-11,885.2,8.850335999999999e-11,1.877344e-12,1.914336e-12,1.8496000000000015e-13
827.5,9.19e-11,885.3,8.794829999999999e-11,1.8655699999999997e-12,1.90233e-12,1.8380000000000016e-13
828.5,9.132e-11,885.4,8.739323999999999e-11,1.8537959999999997e-12,1.890324e-12,1.8264000000000017e-13
829.5,9.074e-11,885.5,8.683818e-11,1.842022e-12,1.878318e-12,1.8148000000000015e-13
830.5,9.018e-11,885.5,8.630226e-11,1.830654e-12,1.866726e-12,1.8036000000000018e-13
831.5,8.961e-11,885.5,8.575676999999999e-11,1.819083e-12,1.854927e-12,1.7922000000000017e-13
832.5,8.906e-11,885.5,8.523042e-11,1.8079179999999999e-12,1.843542e-12,1.7812000000000015e-13
833.5,8.85e-11,885.5,8.469450000000001e-11,1.79655e-12,1.83195e-12,1.7700000000000015e-13
834.5,8.795e-11,885.5,8.416815e-11,1.7853849999999999e-12,1.820565e-12,1.7590000000000016e-13
835.5,8.741e-11,885.5,8.365136999999999e-11,1.774423e-12,1.809387e-12,1.7482000000000016e-13
836.5,8.687e-11,885.4,8.313459e-11,1.763461e-12,1.798209e-12,1.7374000000000018e-13
837.5,8.634e-11,885.4,8.262737999999999e-11,1.7527019999999997e-12,1.7872379999999998e-12,1.7268000000000015e-13
838.5,8.581e-11,885.3,8.212016999999999e-11,1.7419429999999999e-12,1.776267e-12,1.7162000000000016e-13
839.5,8.529e-11,885.3,8.162253e-11,1.7313869999999998e-12,1.7655029999999998e-12,1.7058000000000014e-13
840.5,8.477e-11,885.2,8.112488999999999e-11,1.7208309999999998e-12,1.7547389999999999e-12,1.6954000000000013e-13
841.5,8.425e-11,885.1,8.062725e-11,1.710275e-12,1.7439750000000001e-12,1.6850000000000017e-13
842.5,8.374e-11,885.0,8.013918e-11,1.6999219999999998e-12,1.733418e-12,1.6748000000000016e-13
843.5,8.323e-11,884.8,7.965111e-11,1.689569e-12,1.7228610000000002e-12,1.6646000000000016e-13
844.5,8.273e-11,884.7,7.917260999999999e-11,1.6794189999999998e-12,1.712511e-12,1.6546000000000014e-13
845.5,8.223e-11,884.6,7.869411e-11,1.6692689999999998e-12,1.7021609999999999e-12,1.6446000000000014e-13
846.5,8.173e-11,884.4,7.821561e-11,1.659119e-12,1.691811e-12,1.6346000000000014e-13
847.5,8.124e-11,884.2,7.774667999999999e-11,1.6491719999999999e-12,1.6816679999999999e-12,1.6248000000000013e-13
848.5,8.075e-11,884.0,7.727775e-11,1.639225e-12,1.671525e-12,1.6150000000000014e-13
849.5,8.027e-11,883.9,7.681839e-11,1.6294809999999998e-12,1.661589e-12,1.6054000000000014e-13
850.5,7.979e-11,883.7,7.635903e-11,1.619737e-12,1.651653e-12,1.5958000000000014e-13
851.5,7.931e-11,883.4,7.589967e-11,1.6099929999999998e-12,1.6417169999999999e-12,1.5862000000000014e-13
852.5,7.884e-11,883.2,7.544987999999999e-11,1.6004519999999999e-12,1.6319879999999999e-12,1.5768000000000014e-13
853.5,7.837e-11,883.0,7.500009e-11,1.590911e-12,1.6222589999999998e-12,1.5674000000000012e-13
854.5,7.79e-11,882.8,7.45503e-11,1.5813699999999998e-12,1.61253e-12,1.5580000000000013e-13
855.5,7.744e-11,882.6,7.411008e-11,1.572032e-12,1.6030080000000001e-12,1.5488000000000014e-13
856.5,7.698e-11,882.3,7.366986e-11,1.562694e-12,1.593486e-12,1.5396000000000013e-13
857.5,7.652e-11,882.1,7.322964e-11,1.5533559999999999e-12,1.583964e-12,1.5304000000000012e-13
858.5,7.607e-11,881.8,7.279899e-11,1.544221e-12,1.574649e-12,1.5214000000000015e-13
859.5,7.562e-11,881.6,7.236834e-11,1.535086e-12,1.565334e-12,1.5124000000000015e-13
860.5,7.517e-11,881.3,7.193769e-11,1.5259509999999997e-12,1.5560189999999999e-12,1.5034000000000012e-13
861.5,7.473e-11,881.0,7.151661e-11,1.5170189999999998e-12,1.5469109999999999e-12,1.4946000000000013e-13
862.5,7.428e-11,880.7,7.108596e-11,1.507884e-12,1.537596e-12,1.4856000000000013e-13
863.5,7.385e-11,880.4,7.067445e-11,1.4991549999999998e-12,1.5286949999999999e-12,1.4770000000000012e-13
864.5,7.341e-11,880.1,7.025337e-11,1.4902229999999998e-12,1.5195869999999999e-12,1.4682000000000013e-13
865.5,7.298e-11,879.8,6.984186e-11,1.4814939999999999e-12,1.510686e-12,1.4596000000000014e-13
866.5,7.255e-11,879.5,6.943035e-11,1.472765e-12,1.501785e-12,1.4510000000000013e-13
867.5,7.212e-11,879.2,6.901884e-11,1.464036e-12,1.492884e-12,1.4424000000000015e-13
868.5,7.169e-11,879.0,6.860732999999999e-11,1.4553069999999999e-12,1.483983e-12,1.4338000000000012e-13
869.5,7.127e-11,878.7,6.820539e-11,1.446781e-12,1.475289e-12,1.4254000000000014e-13
870.5,7.085e-11,878.4,6.780345e-11,1.4382550000000001e-12,1.4665950000000002e-12,1.4170000000000014e-13
871.5,7.044e-11,878.0,6.741108e-11,1.429932e-12,1.458108e-12,1.4088000000000013e-13
872.5,7.002e-11,877.7,6.700913999999999e-11,1.4214059999999998e-12,1.4494139999999999e-12,1.400400000000001e-13
873.5,6.961e-11,877.4,6.661677000000001e-11,1.413083e-12,1.440927e-12,1.3922000000000014e-13
874.5,6.92e-11,877.1,6.62244e-11,1.40476e-12,1.4324400000000001e-12,1.3840000000000012e-13
875.5,6.88e-11,876.7,6.58416e-11,1.3966399999999998e-12,1.4241599999999999e-12,1.3760000000000012e-13
876.5,6.839e-11,876.4,6.544923e-11,1.3883169999999998e-12,1.4156729999999999e-12,1.3678000000000013e-13
877.5,6.799e-11,876.0,6.506643e-11,1.380197e-12,1.407393e-12,1.3598000000000012e-13
878.5,6.759e-11,875.7,6.468362999999999e-11,1.3720769999999998e-12,1.3991129999999998e-12,1.351800000000001e-13
879.5,6.72e-11,875.3,6.43104e-11,1.36416e-12,1.3910399999999999e-12,1.3440000000000011e-13
880.5,6.68e-11,875.0,6.39276e-11,1.35604e-12,1.38276e-12,1.3360000000000013e-13
881.5,6.641e-11,874.7,6.355437e-11,1.348123e-12,1.3746870000000002e-12,1.3282000000000013e-13
882.5,6.602e-11,874.4,6.318114e-11,1.340206e-12,1.3666139999999999e-12,1.320400000000001e-13
883.5,6.563e-11,874.0,6.280791e-11,1.3322889999999998e-12,1.358541e-12,1.3126000000000011e-13
884.5,6.524e-11,873.7,6.243468e-11,1.3243719999999999e-12,1.350468e-12,1.3048000000000012e-13
885.5,6.485e-11,873.4,6.206145e-11,1.316455e-12,1.342395e-12,1.2970000000000012e-13
886.5,6.447e-11,873.1,6.169779e-11,1.308741e-12,1.334529e-12,1.289400000000001e-13
887.5,6.409e-11,872.8,6.133412999999999e-11,1.3010269999999998e-12,1.3266629999999998e-12,1.2818000000000012e-13
888.5,6.371e-11,872.5,6.097047e-11,1.293313e-12,1.318797e-12,1.2742000000000013e-13
889.5,6.334e-11,872.1,6.061638e-11,1.2858019999999998e-12,1.3111379999999999e-12,1.266800000000001e-13
890.5,6.297e-11,871.8,6.026229e-11,1.278291e-12,1.303479e-12,1.2594000000000012e-13
891.5,6.259e-11,871.5,5.989862999999999e-11,1.270577e-12,1.295613e-12,1.251800000000001e-13
892.5,6.222e-11,871.2,5.954454e-11,1.2630660000000001e-12,1.287954e-12,1.2444000000000012e-13
893.5,6.184e-11,871.0,5.918088e-11,1.255352e-12,1.2800880000000001e-12,1.236800000000001e-13
894.5,6.147e-11,870.7,5.882678999999999e-11,1.2478409999999998e-12,1.2724289999999999e-12,1.229400000000001e-13
895.5,6.11e-11,870.4,5.84727e-11,1.24033e-12,1.26477e-12,1.222000000000001e-13
896.5,6.074e-11,870.1,5.812818e-11,1.2330219999999999e-12,1.257318e-12,1.214800000000001e-13
897.5,6.038e-11,869.9,5.778366e-11,1.225714e-12,1.2498660000000001e-12,1.207600000000001e-13
898.5,6.002e-11,869.6,5.743914e-11,1.218406e-12,1.242414e-12,1.200400000000001e-13
899.5,5.966e-11,869.3,5.7094620000000005e-11,1.211098e-12,1.234962e-12,1.1932000000000012e-13
900.5,5.931e-11,869.0,5.6759669999999997e-11,1.203993e-12,1.227717e-12,1.186200000000001e-13
901.5,5.895e-11,868.7,5.6415149999999996e-11,1.196685e-12,1.220265e-12,1.179000000000001e-13
902.5,5.86e-11,868.5,5.6080199999999994e-11,1.1895799999999999e-12,1.2130199999999998e-12,1.172000000000001e-13
903.5,5.824e-11,868.2,5.5735679999999994e-11,1.182272e-12,1.205568e-12,1.164800000000001e-13
904.5,5.789e-11,868.0,5.540073e-11,1.175167e-12,1.198323e-12,1.1578000000000011e-13
905.5,5.754e-11,867.7,5.506578e-11,1.168062e-12,1.191078e-12,1.150800000000001e-13
906.5,5.72e-11,867.5,5.4740399999999995e-11,1.1611599999999999e-12,1.18404e-12,1.144000000000001e-13
907.5,5.685e-11,867.3,5.440545e-11,1.154055e-12,1.1767950000000001e-12,1.137000000000001e-13
908.5,5.65e-11,867.1,5.40705e-11,1.1469499999999999e-12,1.16955e-12,1.130000000000001e-13
909.5,5.616e-11,866.9,5.374512e-11,1.140048e-12,1.162512e-12,1.1232000000000011e-13
910.5,5.582e-11,866.7,5.341974e-11,1.133146e-12,1.155474e-12,1.116400000000001e-13
911.5,5.548e-11,866.5,5.309436e-11,1.126244e-12,1.148436e-12,1.1096000000000009e-13
912.5,5.514e-11,866.3,5.276898e-11,1.1193419999999999e-12,1.141398e-12,1.102800000000001e-13
913.5,5.48e-11,866.2,5.24436e-11,1.1124399999999999e-12,1.13436e-12,1.096000000000001e-13
914.5,5.446e-11,866.1,5.211822e-11,1.1055379999999998e-12,1.127322e-12,1.0892000000000009e-13
915.5,5.413e-11,865.9,5.1802409999999994e-11,1.0988389999999998e-12,1.120491e-12,1.082600000000001e-13
916.5,5.38e-11,865.8,5.1486599999999997e-11,1.0921399999999998e-12,1.11366e-12,1.0760000000000009e-13
917.5,5.346e-11,865.7,5.116122e-11,1.085238e-12,1.106622e-12,1.069200000000001e-13
918.5,5.313e-11,865.5,5.084541e-11,1.078539e-12,1.099791e-12,1.062600000000001e-13
919.5,5.281e-11,865.4,5.053917e-11,1.072043e-12,1.093167e-12,1.056200000000001e-13
920.5,5.248e-11,865.3,5.022336e-11,1.065344e-12,1.0863360000000001e-12,1.049600000000001e-13
921.5,5.216e-11,865.2,4.991711999999999e-11,1.058848e-12,1.079712e-12,1.0432000000000009e-13
922.5,5.183e-11,865.1,4.9601309999999996e-11,1.052149e-12,1.072881e-12,1.0366000000000009e-13
923.5,5.151e-11,865.1,4.929507e-11,1.0456529999999998e-12,1.066257e-12,1.0302000000000009e-13
924.5,5.118e-11,865.1,4.8979259999999995e-11,1.0389539999999998e-12,1.059426e-12,1.0236000000000008e-13
925.5,5.086e-11,865.0,4.867302e-11,1.0324579999999999e-12,1.052802e-12,1.0172000000000008e-13
926.5,5.054e-11,865.0,4.836678e-11,1.025962e-12,1.046178e-12,1.0108000000000009e-13
927.5,5.022e-11,865.0,4.806054e-11,1.019466e-12,1.039554e-12,1.0044000000000009e-13
928.5,4.991e-11,865.0,4.7763869999999996e-11,1.013173e-12,1.0331369999999999e-12,9.982000000000009e-14
929.5,4.959e-11,865.1,4.745763e-11,1.006677e-12,1.026513e-12,9.918000000000009e-14
930.5,4.928e-11,865.1,4.7160959999999994e-11,1.000384e-12,1.020096e-12,9.856000000000009e-14
931.5,4.896e-11,865.1,4.6854719999999996e-11,9.93888e-13,1.0134719999999999e-12,9.792000000000009e-14
932.5,4.865e-11,865.2,4.655805e-11,9.875949999999999e-13,1.007055e-12,9.730000000000009e-14
933.5,4.834e-11,865.3,4.626138e-11,9.813019999999998e-13,1.000638e-12,9.668000000000009e-14
934.5,4.803e-11,865.3,4.596471e-11,9.75009e-13,9.94221e-13,9.606000000000008e-14
935.5,4.772e-11,865.4,4.5668039999999995e-11,9.687159999999998e-13,9.87804e-13,9.544000000000008e-14
936.5,4.742e-11,865.5,4.538094e-11,9.62626e-13,9.81594e-13,9.484000000000009e-14
937.5,4.711e-11,865.6,4.508427e-11,9.56333e-13,9.75177e-13,9.422000000000008e-14
938.5,4.681e-11,865.8,4.479717e-11,9.50243e-13,9.68967e-13,9.362000000000008e-14
939.5,4.65e-11,866.0,4.45005e-11,9.4395e-13,9.6255e-13,9.300000000000008e-14
940.5,4.62e-11,866.2,4.42134e-11,9.3786e-13,9.5634e-13,9.240000000000008e-14
941.5,4.589e-11,866.4,4.391673e-11,9.31567e-13,9.49923e-13,9.178000000000009e-14
942.5,4.559e-11,866.6,4.362963e-11,9.254769999999999e-13,9.43713e-13,9.118000000000008e-14
943.5,4.529e-11,866.8,4.3342529999999996e-11,9.193869999999999e-13,9.37503e-13,9.058000000000008e-14
944.5,4.5e-11,867.0,4.3064999999999996e-11,9.134999999999999e-13,9.315e-13,9.000000000000008e-14
945.5,4.47e-11,867.3,4.2777899999999996e-11,9.074099999999999e-13,9.2529e-13,8.940000000000008e-14
946.5,4.441e-11,867.5,4.2500369999999996e-11,9.015229999999999e-13,9.192869999999999e-13,8.882000000000007e-14
947.5,4.412e-11,867.7,4.2222839999999995e-11,8.956359999999999e-13,9.13284e-13,8.824000000000007e-14
948.5,4.383e-11,867.9,4.1945309999999995e-11,8.897489999999999e-13,9.072809999999999e-13,8.766000000000008e-14
949.5,4.354e-11,868.3,4.1667779999999995e-11,8.838619999999999e-13,9.012779999999999e-13,8.708000000000007e-14
950.5,4.325e-11,868.6,4.139025e-11,8.779749999999999e-13,8.952749999999999e-13,8.650000000000007e-14
951.5,4.296e-11,869.0,4.111272e-11,8.720879999999999e-13,8.892719999999999e-13,8.592000000000008e-14
952.5,4.267e-11,869.3,4.083519e-11,8.66201e-13,8.83269e-13,8.534000000000008e-14
953.5,4.239e-11,869.7,4.056723e-11,8.605169999999999e-13,8.77473e-13,8.478000000000008e-14
954.5,4.211e-11,870.1,4.029927e-11,8.548329999999999e-13,8.71677e-13,8.422000000000007e-14
955.5,4.183e-11,870.4,4.0031309999999997e-11,8.491489999999999e-13,8.65881e-13,8.366000000000007e-14
956.5,4.154e-11,870.8,3.9753779999999996e-11,8.432619999999999e-13,8.59878e-13,8.308000000000007e-14
957.5,4.127e-11,871.2,3.9495389999999994e-11,8.377809999999999e-13,8.542889999999999e-13,8.254000000000007e-14
958.5,4.099e-11,871.6,3.922743e-11,8.320969999999999e-13,8.48493e-13,8.198000000000007e-14
959.5,4.071e-11,872.0,3.895947e-11,8.264129999999999e-13,8.42697e-13,8.142000000000007e-14
960.5,4.044e-11,872.5,3.8701079999999996e-11,8.209319999999999e-13,8.371079999999999e-13,8.088000000000007e-14
961.5,4.016e-11,873.0,3.843312e-11,8.152479999999999e-13,8.31312e-13,8.032000000000007e-14
962.5,3.988e-11,873.5,3.816516e-11,8.09564e-13,8.25516e-13,7.976000000000008e-14
963.5,3.961e-11,874.0,3.790677e-11,8.04083e-13,8.19927e-13,7.922000000000007e-14
964.5,3.934e-11,874.5,3.764838e-11,7.98602e-13,8.143380000000001e-13,7.868000000000007e-14
965.5,3.907e-11,875.0,3.738999e-11,7.931209999999999e-13,8.08749e-13,7.814000000000007e-14
966.5,3.88e-11,875.6,3.71316e-11,7.876399999999999e-13,8.0316e-13,7.760000000000007e-14
967.5,3.854e-11,876.1,3.6882779999999995e-11,7.823619999999999e-13,7.977779999999999e-13,7.708000000000006e-14
968.5,3.827e-11,876.7,3.662439e-11,7.76881e-13,7.92189e-13,7.654000000000007e-14
969.5,3.801e-11,877.2,3.6375569999999997e-11,7.71603e-13,7.868069999999999e-13,7.602000000000006e-14
970.5,3.775e-11,877.8,3.612675e-11,7.66325e-13,7.81425e-13,7.550000000000007e-14
971.5,3.749e-11,878.5,3.587793e-11,7.610469999999999e-13,7.760429999999999e-13,7.498000000000006e-14
972.5,3.723e-11,879.1,3.5629109999999994e-11,7.557689999999998e-13,7.706609999999999e-13,7.446000000000006e-14
973.5,3.698e-11,879.7,3.538986e-11,7.506939999999999e-13,7.654859999999999e-13,7.396000000000006e-14
974.5,3.672e-11,880.4,3.5141039999999994e-11,7.454159999999999e-13,7.601039999999999e-13,7.344000000000006e-14
975.5,3.647e-11,881.0,3.4901789999999996e-11,7.403409999999999e-13,7.549289999999999e-13,7.294000000000007e-14
976.5,3.622e-11,881.7,3.466254e-11,7.35266e-13,7.49754e-13,7.244000000000007e-14
977.5,3.597e-11,882.3,3.4423289999999995e-11,7.301909999999999e-13,7.44579e-13,7.194000000000006e-14
978.5,3.572e-11,883.0,3.418404e-11,7.25116e-13,7.39404e-13,7.144000000000006e-14
979.5,3.547e-11,883.6,3.394479e-11,7.20041e-13,7.34229e-13,7.094000000000006e-14
980.5,3.523e-11,884.3,3.3715109999999996e-11,7.151689999999999e-13,7.292609999999999e-13,7.046000000000006e-14
981.5,3.498e-11,884.9,3.347586e-11,7.100939999999999e-13,7.240859999999999e-13,6.996000000000006e-14
982.5,3.474e-11,885.6,3.324618e-11,7.052219999999999e-13,7.19118e-13,6.948000000000006e-14
983.5,3.45e-11,886.3,3.3016499999999995e-11,7.003499999999999e-13,7.141499999999999e-13,6.900000000000006e-14
984.5,3.426e-11,887.0,3.278682e-11,6.954779999999999e-13,7.09182e-13,6.852000000000006e-14
985.5,3.403e-11,887.6,3.256671e-11,6.908089999999999e-13,7.044209999999999e-13,6.806000000000005e-14
986.5,3.379e-11,888.3,3.233703e-11,6.85937e-13,6.99453e-13,6.758000000000006e-14
987.5,3.356e-11,888.9,3.2116919999999994e-11,6.812679999999999e-13,6.94692e-13,6.712000000000006e-14
988.5,3.333e-11,889.6,3.189681e-11,6.76599e-13,6.89931e-13,6.666000000000007e-14
989.5,3.311e-11,890.2,3.168627e-11,6.72133e-13,6.85377e-13,6.622000000000006e-14
990.5,3.288e-11,890.8,3.146616e-11,6.67464e-13,6.80616e-13,6.576000000000007e-14
991.5,3.266e-11,891.5,3.125562e-11,6.62998e-13,6.76062e-13,6.532000000000006e-14
992.5,3.243e-11,892.2,3.1035509999999996e-11,6.583289999999999e-13,6.713009999999999e-13,6.486000000000005e-14
993.5,3.221e-11,892.8,3.0824969999999996e-11,6.538629999999999e-13,6.667469999999999e-13,6.442000000000006e-14
994.5,3.199e-11,893.5,3.0614429999999996e-11,6.493969999999999e-13,6.621929999999999e-13,6.398000000000005e-14
995.5,3.177e-11,894.2,3.0403889999999996e-11,6.449309999999999e-13,6.576389999999999e-13,6.354000000000005e-14
996.5,3.155e-11,894.9,3.0193349999999996e-11,6.404649999999999e-13,6.530849999999999e-13,6.310000000000005e-14
997.5,3.134e-11,895.5,2.9992379999999995e-11,6.362019999999999e-13,6.48738e-13,6.268000000000005e-14
998.5,3.113e-11,896.1,2.979141e-11,6.31939e-13,6.44391e-13,6.226000000000005e-14
999.5,3.092e-11,896.6,2.959044e-11,6.27676e-13,6.400440000000001e-13,6.184000000000006e-14
